Wavelength,Intensity,ROI,Frame,Row,Column
609.74086591961407,31282,1,1,0,668
609.99999999999989,31274,1,1,0,669
610.25913151050088,31330,1,1,0,670
610.51826044995778,31268,1,1,0,671
610.77738681721166,31185,1,1,0,672
611.03651061110327,31176,1,1,0,673
611.29563183047378,31275,1,1,0,674
611.55475047416417,31239,1,1,0,675
611.81386654101561,31262,1,1,0,676
612.07298002986931,31243,1,1,0,677
612.33209093956646,31220,1,1,0,678
612.59119926894823,31207,1,1,0,679
612.85030501685617,31167,1,1,0,680
613.10940818213169,31169,1,1,0,681
613.36850876361609,31175,1,1,0,682
613.62760676015091,31180,1,1,0,683
613.88670217057779,31159,1,1,0,684
614.14579499373826,31163,1,1,0,685
614.40488522847409,31175,1,1,0,686
614.6639728736269,31138,1,1,0,687
614.92305792803859,31127,1,1,0,688
615.1821403905509,31153,1,1,0,689
615.44122026000559,31106,1,1,0,690
615.700297535245,31101,1,1,0,691
615.95937221511076,31068,1,1,0,692
616.21844429844521,31150,1,1,0,693
616.47751378409021,31134,1,1,0,694
616.73658067088809,31125,1,1,0,695
616.99564495768107,31080,1,1,0,696
617.25470664331147,31141,1,1,0,697
617.51376572662127,31135,1,1,0,698
617.77282220645327,31165,1,1,0,699
618.03187608164978,31091,1,1,0,700
618.29092735105326,31083,1,1,0,701
618.54997601350624,31110,1,1,0,702
618.8090220678514,31144,1,1,0,703
619.06806551293141,31101,1,1,0,704
619.32710634758894,31131,1,1,0,705
619.58614457066687,31053,1,1,0,706
619.84518018100789,31088,1,1,0,707
620.10421317745488,31080,1,1,0,708
620.36324355885108,31054,1,1,0,709
620.622271324039,31102,1,1,0,710
620.881296471862,31218,1,1,0,711
621.14031900116322,31043,1,1,0,712
621.39933891078579,31097,1,1,0,713
621.65835619957272,31162,1,1,0,714
621.91737086636749,31141,1,1,0,715
622.17638291001344,31171,1,1,0,716
622.43539232935393,31157,1,1,0,717
622.69439912323219,31174,1,1,0,718
622.95340329049213,31193,1,1,0,719
623.21240482997678,31167,1,1,0,720
623.47140374053026,31187,1,1,0,721
623.73040002099606,31262,1,1,0,722
623.98939367021774,31237,1,1,0,723
624.24838468703922,31192,1,1,0,724
624.50737307030442,31181,1,1,0,725
624.76635881885693,31181,1,1,0,726
625.02534193154088,31256,1,1,0,727
625.28432240720031,31187,1,1,0,728
625.54330024467936,31185,1,1,0,729
625.80227544282184,31314,1,1,0,730
626.06124800047223,31251,1,1,0,731
626.32021791647458,31255,1,1,0,732
626.57918518967313,31233,1,1,0,733
626.83814981891237,31298,1,1,0,734
627.09711180303657,31341,1,1,0,735
627.35607114089032,31385,1,1,0,736
627.61502783131789,31376,1,1,0,737
627.873981873164,31349,1,1,0,738
628.13293326527332,31458,1,1,0,739
628.3918820064905,31414,1,1,0,740
628.65082809566013,31440,1,1,0,741
628.909771531627,31430,1,1,0,742
629.16871231323614,31444,1,1,0,743
629.4276504393323,31499,1,1,0,744
629.68658590876055,31592,1,1,0,745
629.94551872036573,31719,1,1,0,746
630.204448872993,31632,1,1,0,747
630.46337636548765,31587,1,1,0,748
630.72230119669462,31664,1,1,0,749
630.98122336545919,31709,1,1,0,750
631.24014287062664,31831,1,1,0,751
631.49905971104238,31783,1,1,0,752
631.757973885552,31881,1,1,0,753
632.01688539300062,31773,1,1,0,754
632.27579423223392,31853,1,1,0,755
632.53470040209743,31869,1,1,0,756
632.79360390143677,31897,1,1,0,757
633.05250472909768,32073,1,1,0,758
633.311402883926,32143,1,1,0,759
633.57029836476738,31927,1,1,0,760
633.82919117046788,32092,1,1,0,761
634.08808129987312,32107,1,1,0,762
634.34696875182919,32008,1,1,0,763
634.60585352518228,31995,1,1,0,764
634.86473561877835,32045,1,1,0,765
635.12361503146337,32118,1,1,0,766
635.382491762084,32065,1,1,0,767
635.641365809486,32045,1,1,0,768
635.900237172516,31986,1,1,0,769
636.15910585002018,32070,1,1,0,770
636.4179718408451,32059,1,1,0,771
636.67683514383714,31968,1,1,0,772
636.935695757843,32000,1,1,0,773
637.19455368170918,31961,1,1,0,774
637.45340891428236,31997,1,1,0,775
637.71226145440914,32034,1,1,0,776
637.97111130093663,31986,1,1,0,777
638.22995845271123,31938,1,1,0,778
638.48880290858,31900,1,1,0,779
638.74764466738986,31946,1,1,0,780
639.006483727988,32044,1,1,0,781
639.26532008922129,31940,1,1,0,782
639.52415374993677,32007,1,1,0,783
639.78298470898187,31993,1,1,0,784
640.04181296520346,31875,1,1,0,785
640.30063851744922,31814,1,1,0,786
640.55946136456623,31968,1,1,0,787
640.818281505402,31957,1,1,0,788
641.07709893880394,31919,1,1,0,789
641.33591366361952,31842,1,1,0,790
641.59472567869659,32086,1,1,0,791
641.85353498288237,32009,1,1,0,792
642.11234157502486,32021,1,1,0,793
642.37114545397174,31946,1,1,0,794
642.62994661857067,31946,1,1,0,795
642.88874506766956,32144,1,1,0,796
643.14754080011653,32046,1,1,0,797
643.40633381475948,31973,1,1,0,798
643.66512411044619,31939,1,1,0,799
643.92391168602512,31891,1,1,0,800
644.18269654034418,32034,1,1,0,801
644.44147867225149,32076,1,1,0,802
644.70025808059552,32029,1,1,0,803
644.95903476422473,32004,1,1,0,804
645.21780872198713,32024,1,1,0,805
645.47657995273141,31907,1,1,0,806
645.73534845530594,32066,1,1,0,807
645.9941142285594,31867,1,1,0,808
646.25287727134048,31653,1,1,0,809
646.51163758249743,31845,1,1,0,810
646.7703951608795,31731,1,1,0,811
647.029150005335,31632,1,1,0,812
647.28790211471323,31808,1,1,0,813
647.54665148786285,31653,1,1,0,814
647.80539812363281,31674,1,1,0,815
648.06414202087217,31656,1,1,0,816
648.32288317843,31620,1,1,0,817
648.5816215951553,31613,1,1,0,818
648.84035726989759,31583,1,1,0,819
649.099090201506,31560,1,1,0,820
649.35782038882962,31568,1,1,0,821
649.616547830718,31558,1,1,0,822
649.87527252602058,31594,1,1,0,823
650.133994473587,31470,1,1,0,824
650.39271367226638,31574,1,1,0,825
650.65143012090869,31581,1,1,0,826
650.91014381836339,31491,1,1,0,827
651.16885476348034,31545,1,1,0,828
651.42756295510912,31424,1,1,0,829
651.68626839209981,31423,1,1,0,830
651.94497107330221,31442,1,1,0,831
652.20367099756629,31396,1,1,0,832
652.46236816374187,31378,1,1,0,833
652.72106257067935,31400,1,1,0,834
652.97975421722856,31424,1,1,0,835
653.23844310223978,31414,1,1,0,836
653.49712922456342,31433,1,1,0,837
653.75581258304976,31374,1,1,0,838
654.01449317654885,31453,1,1,0,839
654.27317100391133,31370,1,1,0,840
654.53184606398781,31296,1,1,0,841
654.79051835562859,31262,1,1,0,842
655.04918787768452,31338,1,1,0,843
655.307854629006,31360,1,1,0,844
655.56651860844386,31336,1,1,0,845
655.825179814849,31321,1,1,0,846
656.083838247072,31329,1,1,0,847
656.34249390396394,31285,1,1,0,848
656.6011467843756,31274,1,1,0,849
656.85979688715827,31227,1,1,0,850
657.1184442111628,31180,1,1,0,851
657.37708875524038,31235,1,1,0,852
657.63573051824221,31226,1,1,0,853
657.89436949901949,31227,1,1,0,854
658.15300569642363,31200,1,1,0,855
658.411639109306,31206,1,1,0,856
658.67026973651764,31142,1,1,0,857
658.92889757691057,31159,1,1,0,858
659.18752262933606,31142,1,1,0,859
659.44614489264586,31091,1,1,0,860
659.70476436569152,31167,1,1,0,861
659.96338104732467,31086,1,1,0,862
660.22199493639732,31130,1,1,0,863
660.48060603176111,31149,1,1,0,864
660.739214332268,30999,1,1,0,865
660.99781983677,31158,1,1,0,866
661.25642254411912,31098,1,1,0,867
661.51502245316738,31021,1,1,0,868
661.773619562767,31149,1,1,0,869
662.03221387177007,31127,1,1,0,870
662.29080537902882,31082,1,1,0,871
662.54939408339578,31103,1,1,0,872
662.80797998372316,31062,1,1,0,873
663.06656307886351,31062,1,1,0,874
663.325143367669,31005,1,1,0,875
663.5837208489927,31018,1,1,0,876
663.84229552168688,31053,1,1,0,877
664.10086738460416,31061,1,1,0,878
664.35943643659732,31048,1,1,0,879
664.6180026765195,31001,1,1,0,880
664.87656610322313,31038,1,1,0,881
665.13512671556111,31014,1,1,0,882
665.39368451238681,31060,1,1,0,883
665.652239492553,31047,1,1,0,884
665.91079165491271,31047,1,1,0,885
666.16934099831917,31021,1,1,0,886
666.42788752162573,30955,1,1,0,887
666.68643122368542,30969,1,1,0,888
666.94497210335169,31030,1,1,0,889
667.2035101594779,30946,1,1,0,890
667.46204539091764,31013,1,1,0,891
667.720577796524,30968,1,1,0,892
667.97910737515122,30987,1,1,0,893
668.23763412565245,31010,1,1,0,894
668.49615804688131,30986,1,1,0,895
668.75467913769194,30925,1,1,0,896
669.01319739693793,30978,1,1,0,897
669.27171282347308,30942,1,1,0,898
669.53022541615155,30943,1,1,0,899
669.78873517382715,30966,1,1,0,900
670.04724209535391,30941,1,1,0,901
670.30574617958609,30959,1,1,0,902
670.56424742537774,30970,1,1,0,903
670.82274583158312,30862,1,1,0,904
671.0812413970566,30980,1,1,0,905
671.33973412065245,30924,1,1,0,906
671.59822400122516,30888,1,1,0,907
671.856711037629,30917,1,1,0,908
672.11519522871879,30861,1,1,0,909
672.37367657334892,30925,1,1,0,910
672.63215507037432,30890,1,1,0,911
672.89063071864928,30941,1,1,0,912
673.14910351702883,30916,1,1,0,913
673.40757346436794,30949,1,1,0,914
673.66604055952121,30924,1,1,0,915
673.92450480134391,30914,1,1,0,916
674.18296618869078,31014,1,1,0,917
674.44142472041688,30944,1,1,0,918
674.6998803953777,30935,1,1,0,919
674.95833321242822,30932,1,1,0,920
675.21678317042358,30828,1,1,0,921
675.47523026821921,30914,1,1,0,922
675.73367450467072,30925,1,1,0,923
675.99211587863329,30958,1,1,0,924
676.25055438896231,30916,1,1,0,925
676.50899003451366,30989,1,1,0,926
676.76742281414283,30970,1,1,0,927
677.02585272670558,30941,1,1,0,928
677.28427977105764,30914,1,1,0,929
677.54270394605453,30912,1,1,0,930
677.80112525055245,30971,1,1,0,931
678.05954368340736,30937,1,1,0,932
678.317959243475,30904,1,1,0,933
678.5763719296117,30939,1,1,0,934
678.83478174067329,30893,1,1,0,935
679.0931886755161,30964,1,1,0,936
679.35159273299655,30907,1,1,0,937
679.60999391197061,30919,1,1,0,938
679.8683922112948,30907,1,1,0,939
680.12678762982557,30906,1,1,0,940
680.38518016641922,30865,1,1,0,941
680.64356981993262,30907,1,1,0,942
680.9019565892221,30879,1,1,0,943
681.1603404731444,30977,1,1,0,944
681.41872147055619,30960,1,1,0,945
681.67709958031446,30897,1,1,0,946
681.93547480127586,30902,1,1,0,947
682.19384713229738,30931,1,1,0,948
682.452216572236,30960,1,1,0,949
682.71058311994886,30982,1,1,0,950
682.9689467742927,30973,1,1,0,951
683.227307534125,30970,1,1,0,952
683.485665398303,30944,1,1,0,953
683.74402036568381,30967,1,1,0,954
684.00237243512481,30966,1,1,0,955
684.26072160548347,30963,1,1,0,956
684.51906787561722,30942,1,1,0,957
684.77741124438353,30955,1,1,0,958
685.03575171064,30950,1,1,0,959
685.29408927324448,30999,1,1,0,960
685.55242393105448,30950,1,1,0,961
685.81075568292772,30989,1,1,0,962
686.06908452772234,30952,1,1,0,963
686.32741046429578,31034,1,1,0,964
686.5857334915064,30926,1,1,0,965
686.84405360821211,30981,1,1,0,966
687.10237081327091,31000,1,1,0,967
687.36068510554094,31005,1,1,0,968
687.61899648388055,30973,1,1,0,969
687.87730494714788,31002,1,1,0,970
688.13561049420139,30982,1,1,0,971
688.39391312389921,30996,1,1,0,972
688.65221283510016,31014,1,1,0,973
688.91050962666236,31034,1,1,0,974
689.16880349744474,31043,1,1,0,975
689.42709444630577,31027,1,1,0,976
689.68538247210427,31041,1,1,0,977
689.94366757369869,31024,1,1,0,978
690.2019497499482,31077,1,1,0,979
690.4602289997116,31042,1,1,0,980
690.71850532184794,31053,1,1,0,981
690.976778715216,31013,1,1,0,982
691.2350491786749,31006,1,1,0,983
691.49331671108393,31032,1,1,0,984
691.751581311302,30938,1,1,0,985
692.00984297818889,31031,1,1,0,986
692.26810171060367,31037,1,1,0,987
692.52635750740535,31036,1,1,0,988
692.78461036745364,31056,1,1,0,989
693.04286028960848,30992,1,1,0,990
693.30110727272893,31018,1,1,0,991
693.5593513156748,31037,1,1,0,992
693.81759241730572,31026,1,1,0,993
694.07583057648139,30988,1,1,0,994
694.33406579206212,31025,1,1,0,995
694.59229806290739,31007,1,1,0,996
694.8505273878767,30986,1,1,0,997
695.10875376583112,30968,1,1,0,998
695.36697719562983,31043,1,1,0,999
695.62519767613333,31084,1,1,0,1000
695.88341520620179,31025,1,1,0,1001
696.14162978469562,30993,1,1,0,1002
696.399841410475,30943,1,1,0,1003
696.65805008240011,30983,1,1,0,1004
696.91625579933179,31096,1,1,0,1005
697.17445856013046,31069,1,1,0,1006
697.4326583636564,31000,1,1,0,1007
697.6908552087707,30972,1,1,0,1008
697.94904909433376,31062,1,1,0,1009
698.20724001920632,30878,1,1,0,1010
698.46542798224925,30998,1,1,0,1011
698.72361298232363,31050,1,1,0,1012
698.98179501829031,30978,1,1,0,1013
699.23997408901027,31096,1,1,0,1014
699.49815019334449,30992,1,1,0,1015
699.75632333015449,31057,1,1,0,1016
700.014493498301,31088,1,1,0,1017
700.27266069664552,31049,1,1,0,1018
700.5308249240494,31048,1,1,0,1019
700.78898617937409,31006,1,1,0,1020
701.047144461481,31045,1,1,0,1021
701.30529976923151,30983,1,1,0,1022
701.56345210148766,30988,1,1,0,1023
701.82160145711032,31031,1,1,0,1024
702.07974783496206,31010,1,1,0,1025
702.33789123390386,30971,1,1,0,1026
702.59603165279816,31007,1,1,0,1027
702.85416909050662,31052,1,1,0,1028
703.11230354589145,30965,1,1,0,1029
703.37043501781409,30962,1,1,0,1030
703.62856350513721,31046,1,1,0,1031
703.88668900672269,30970,1,1,0,1032
704.144811521433,31023,1,1,0,1033
704.40293104813,31020,1,1,0,1034
704.66104758567644,31000,1,1,0,1035
704.91916113293473,31023,1,1,0,1036
705.17727168876706,30982,1,1,0,1037
705.43537925203611,30942,1,1,0,1038
705.69348382160445,31017,1,1,0,1039
705.951585396335,30983,1,1,0,1040
706.20968397509,30956,1,1,0,1041
706.46777955673258,30992,1,1,0,1042
706.7258721401256,30993,1,1,0,1043
706.983961724132,30926,1,1,0,1044
707.24204830761437,30980,1,1,0,1045
707.50013188943626,30977,1,1,0,1046
707.75821246846067,30989,1,1,0,1047
708.0162900435505,30956,1,1,0,1048
708.27436461356945,30968,1,1,0,1049
708.53243617738019,30978,1,1,0,1050
708.79050473384666,30950,1,1,0,1051
709.0485702818321,30944,1,1,0,1052
709.30663282019987,30933,1,1,0,1053
709.56469234781366,30914,1,1,0,1054
709.8227488635373,30974,1,1,0,1055
710.080802366234,30960,1,1,0,1056
710.338852854768,30968,1,1,0,1057
710.59690032800279,30966,1,1,0,1058
710.85494478480234,30975,1,1,0,1059
711.11298622403046,30947,1,1,0,1060
711.37102464455154,30901,1,1,0,1061
711.62906004522927,31016,1,1,0,1062
711.887092424928,30956,1,1,0,1063
712.14512178251186,30994,1,1,0,1064
712.40314811684493,30906,1,1,0,1065
712.66117142679207,30920,1,1,0,1066
712.919191711217,30916,1,1,0,1067
713.17720896898459,30859,1,1,0,1068
713.43522319895953,30943,1,1,0,1069
713.693234400006,30950,1,1,0,1070
713.95124257098882,30909,1,1,0,1071
714.20924771077262,30935,1,1,0,1072
714.46724981822217,30930,1,1,0,1073
714.72524889220256,30935,1,1,0,1074
714.9832449315785,30956,1,1,0,1075
715.241237935215,30928,1,1,0,1076
715.499227901977,30931,1,1,0,1077
715.75721483072971,30924,1,1,0,1078
716.01519872033862,30945,1,1,0,1079
716.27317956966829,30913,1,1,0,1080
716.53115737758435,30903,1,1,0,1081
716.78913214295221,30914,1,1,0,1082
717.04710386463739,30964,1,1,0,1083
717.30507254150518,30955,1,1,0,1084
717.5630381724211,30899,1,1,0,1085
717.82100075625112,30935,1,1,0,1086
718.07896029186031,30891,1,1,0,1087
718.3369167781151,30890,1,1,0,1088
718.59487021388077,30945,1,1,0,1089
718.85282059802341,30891,1,1,0,1090
719.11076792940923,30857,1,1,0,1091
719.36871220690387,30911,1,1,0,1092
719.6266534293735,30869,1,1,0,1093
719.88459159568424,30876,1,1,0,1094
720.14252670470239,30877,1,1,0,1095
720.40045875529393,30834,1,1,0,1096
720.65838774632562,30911,1,1,0,1097
720.91631367666366,30933,1,1,0,1098
721.17423654517438,30891,1,1,0,1099
721.43215635072465,30873,1,1,0,1100
721.69007309218068,30855,1,1,0,1101
721.94798676840958,30892,1,1,0,1102
722.20589737827765,30915,1,1,0,1103
722.46380492065191,30902,1,1,0,1104
722.72170939439889,30858,1,1,0,1105
722.97961079838592,30845,1,1,0,1106
723.23750913147967,30863,1,1,0,1107
723.49540439254758,30864,1,1,0,1108
723.75329658045644,30867,1,1,0,1109
724.01118569407345,30848,1,1,0,1110
724.26907173226607,30861,1,1,0,1111
724.5269546939013,30850,1,1,0,1112
724.78483457784682,30819,1,1,0,1113
725.04271138297,30873,1,1,0,1114
725.30058510813831,30826,1,1,0,1115
725.558455752219,30874,1,1,0,1116
725.81632331408036,30847,1,1,0,1117
726.07418779258956,30847,1,1,0,1118
726.33204918661477,30840,1,1,0,1119
726.58990749502345,30916,1,1,0,1120
726.84776271668363,30857,1,1,0,1121
727.10561485046344,30883,1,1,0,1122
727.36346389523078,30934,1,1,0,1123
727.62130984985379,30796,1,1,0,1124
727.87915271320048,30873,1,1,0,1125
728.13699248413934,30856,1,1,0,1126
728.39482916153838,30821,1,1,0,1127
728.65266274426619,30874,1,1,0,1128
728.91049323119114,30849,1,1,0,1129
729.16832062118169,30869,1,1,0,1130
729.42614491310644,30849,1,1,0,1131
729.683966105834,30844,1,1,0,1132
729.94178419823288,30834,1,1,0,1133
730.19959918917232,30796,1,1,0,1134
730.45741107752065,30861,1,1,0,1135
730.715219862147,30859,1,1,0,1136
730.97302554192026,30840,1,1,0,1137
731.2308281157093,30764,1,1,0,1138
731.48862758238363,30853,1,1,0,1139
731.746423940812,30872,1,1,0,1140
732.00421718986365,30780,1,1,0,1141
732.26200732840812,30897,1,1,0,1142
732.51979435531473,30823,1,1,0,1143
732.77757826945253,30871,1,1,0,1144
733.03535906969148,30906,1,1,0,1145
733.29313675490084,30825,1,1,0,1146
733.55091132395023,30900,1,1,0,1147
733.8086827757096,30857,1,1,0,1148
734.06645110904833,30867,1,1,0,1149
734.32421632283661,30875,1,1,0,1150
734.58197841594369,30850,1,1,0,1151
734.83973738724023,30783,1,1,0,1152
735.09749323559606,30779,1,1,0,1153
735.35524595988113,30839,1,1,0,1154
735.61299555896562,30782,1,1,0,1155
735.8707420317196,30841,1,1,0,1156
736.12848537701359,30846,1,1,0,1157
736.38622559371777,30792,1,1,0,1158
736.64396268070277,30882,1,1,0,1159
736.90169663683866,30839,1,1,0,1160
737.15942746099643,30808,1,1,0,1161
737.41715515204646,30846,1,1,0,1162
737.67487970885952,30835,1,1,0,1163
737.93260113030635,30907,1,1,0,1164
738.1903194152577,30891,1,1,0,1165
738.44803456258433,30848,1,1,0,1166
738.70574657115753,30863,1,1,0,1167
738.963455439848,30813,1,1,0,1168
739.221161167527,30847,1,1,0,1169
739.47886375306564,30853,1,1,0,1170
739.73656319533518,30839,1,1,0,1171
739.99425949320653,30858,1,1,0,1172
740.25195264555168,30873,1,1,0,1173
740.50964265124128,30828,1,1,0,1174
740.76732950914732,30850,1,1,0,1175
741.02501321814157,30849,1,1,0,1176
741.28269377709523,30834,1,1,0,1177
741.54037118487986,30919,1,1,0,1178
741.79804544036756,30856,1,1,0,1179
742.05571654243,30771,1,1,0,1180
742.31338448993915,30826,1,1,0,1181
742.5710492817667,30834,1,1,0,1182
742.82871091678487,30877,1,1,0,1183
743.08636939386588,30858,1,1,0,1184
743.3440247118815,30850,1,1,0,1185
743.60167686970419,30869,1,1,0,1186
743.85932586620652,30811,1,1,0,1187
744.11697170026014,30825,1,1,0,1188
744.3746143707383,30876,1,1,0,1189
744.63225387651266,30866,1,1,0,1190
744.88989021645637,30806,1,1,0,1191
745.14752338944174,30855,1,1,0,1192
745.40515339434182,30858,1,1,0,1193
745.66278023002872,30828,1,1,0,1194
745.920403895376,30827,1,1,0,1195
746.17802438925594,30842,1,1,0,1196
746.43564171054186,30795,1,1,0,1197
746.69325585810668,30807,1,1,0,1198
746.95086683082377,30856,1,1,0,1199
747.20847462756569,30839,1,1,0,1200
747.466079247206,30867,1,1,0,1201
747.72368068861829,30808,1,1,0,1202
747.98127895067535,30829,1,1,0,1203
748.238874032251,30877,1,1,0,1204
748.4964659322186,30887,1,1,0,1205
748.75405464945186,30942,1,1,0,1206
749.011640182824,30815,1,1,0,1207
749.26922253120927,30848,1,1,0,1208
749.52680169348127,30906,1,1,0,1209
749.78437766851357,30830,1,1,0,1210
750.04195045518031,30838,1,1,0,1211
750.29952005235543,30904,1,1,0,1212
750.55708645891309,30858,1,1,0,1213
750.81464967372688,30811,1,1,0,1214
751.07220969567186,30890,1,1,0,1215
751.32976652362152,30814,1,1,0,1216
751.58732015645035,30817,1,1,0,1217
751.84487059303274,30849,1,1,0,1218
752.10241783224353,30811,1,1,0,1219
752.35996187295655,30853,1,1,0,1220
752.61750271404674,30857,1,1,0,1221
752.87504035438906,30819,1,1,0,1222
753.13257479285789,30812,1,1,0,1223
753.39010602832775,30809,1,1,0,1224
753.64763405967415,30797,1,1,0,1225
753.90515888577136,30877,1,1,0,1226
754.16268050549479,30849,1,1,0,1227
754.42019891771929,30868,1,1,0,1228
754.67771412132038,30867,1,1,0,1229
754.93522611517244,30865,1,1,0,1230
755.19273489815168,30814,1,1,0,1231
755.45024046913284,30856,1,1,0,1232
755.70774282699153,30878,1,1,0,1233
755.965241970603,30921,1,1,0,1234
756.22273789884309,30856,1,1,0,1235
756.48023061058723,30837,1,1,0,1236
756.73772010471123,30824,1,1,0,1237
756.99520638009074,30802,1,1,0,1238
757.2526894356015,30826,1,1,0,1239
757.51016927011972,30818,1,1,0,1240
757.76764588252081,30849,1,1,0,1241
758.025119271681,30810,1,1,0,1242
758.28258943647666,30806,1,1,0,1243
758.54005637578371,30856,1,1,0,1244
758.79752008847822,30830,1,1,0,1245
759.05498057343664,30890,1,1,0,1246
759.31243782953561,30820,1,1,0,1247
759.56989185565112,30890,1,1,0,1248
759.82734265065972,30838,1,1,0,1249
760.0847902134384,30846,1,1,0,1250
760.34223454286314,30859,1,1,0,1251
760.59967563781106,30856,1,1,0,1252
760.857113497159,30887,1,1,0,1253
761.11454811978365,30869,1,1,0,1254
761.37197950456175,30798,1,1,0,1255
761.62940765037069,30833,1,1,0,1256
761.88683255608726,30835,1,1,0,1257
762.14425422058832,30878,1,1,0,1258
762.40167264275146,30850,1,1,0,1259
762.659087821454,30811,1,1,0,1260
762.91649975557289,30838,1,1,0,1261
763.17390844398574,30832,1,1,0,1262
763.43131388556992,30810,1,1,0,1263
763.68871607920312,30806,1,1,0,1264
763.94611502376279,30863,1,1,0,1265
764.20351071812672,30830,1,1,0,1266
764.46090316117227,30872,1,1,0,1267
764.71829235177779,30921,1,1,0,1268
764.97567828882063,30821,1,1,0,1269
765.23306097117938,30917,1,1,0,1270
765.49044039773162,30803,1,1,0,1271
765.74781656735536,30837,1,1,0,1272
766.00518947892863,30855,1,1,0,1273
766.26255913133025,30869,1,1,0,1274
766.519925523438,30854,1,1,0,1275
766.77728865413076,30899,1,1,0,1276
767.03464852228626,30798,1,1,0,1277
767.29200512678324,30861,1,1,0,1278
767.54935846650073,30800,1,1,0,1279
767.80670854031678,30816,1,1,0,1280
768.06405534711041,30851,1,1,0,1281
768.32139888576012,30825,1,1,0,1282
768.57873915514517,30820,1,1,0,1283
768.836076154144,30848,1,1,0,1284
769.093409881636,30789,1,1,0,1285
769.3507403365,30785,1,1,0,1286
769.60806751761538,30878,1,1,0,1287
769.86539142386084,30861,1,1,0,1288
770.122712054116,30805,1,1,0,1289
770.38002940726028,30858,1,1,0,1290
770.63734348217292,30827,1,1,0,1291
770.89465427773325,30805,1,1,0,1292
771.15196179282111,30819,1,1,0,1293
771.409266026316,30903,1,1,0,1294
771.66656697709743,30890,1,1,0,1295
771.92386464404535,30844,1,1,0,1296
772.18115902603938,30816,1,1,0,1297
772.4384501219597,30873,1,1,0,1298
772.69573793068594,30850,1,1,0,1299
772.95302245109849,30815,1,1,0,1300
773.21030368207721,30863,1,1,0,1301
773.46758162250228,30822,1,1,0,1302
773.724856271254,30874,1,1,0,1303
773.98212762721266,30836,1,1,0,1304
774.23939568925857,30798,1,1,0,1305
774.49666045627214,30842,1,1,0,1306
774.75392192713434,30837,1,1,0,1307
775.01118010072514,30802,1,1,0,1308
775.26843497592552,30868,1,1,0,1309
775.52568655161622,30845,1,1,0,1310
775.78293482667777,30816,1,1,0,1311
776.04017979999162,30860,1,1,0,1312
776.29742147043828,30868,1,1,0,1313
776.55465983689851,30850,1,1,0,1314
776.81189489825385,30910,1,1,0,1315
777.06912665338541,30891,1,1,0,1316
777.326355101174,30827,1,1,0,1317
777.58358024050165,30889,1,1,0,1318
777.84080207024874,30796,1,1,0,1319
778.09802058929779,30841,1,1,0,1320
778.35523579652943,30860,1,1,0,1321
778.61244769082555,30908,1,1,0,1322
778.86965627106792,30913,1,1,0,1323
779.126861536138,30846,1,1,0,1324
